family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x6,Qwen3-8B,8192,16,6,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,0.00012063011846180134,N6,rom,sram,batched,277350.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,341.0,1.0,341.0,pipeline_slots,0.02901440173593947,capacity_or_format,120.93842409365749,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,0.0,12.530892266167534,bf16,35.0,38.30749895266025
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x6,Qwen3-8B,8192,32,6,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,0.00012063011846180134,N6,rom,sram,batched,277350.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,341.0,1.0,341.0,pipeline_slots,0.02901440173593947,capacity_or_format,120.93842409365749,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,0.0,12.530892266167534,bf16,35.0,38.30749895266025
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x6,Qwen3-8B,8192,64,6,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,0.00012063011846180134,N6,rom,sram,batched,277350.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,341.0,1.0,341.0,pipeline_slots,0.02901440173593947,capacity_or_format,120.93842409365749,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,0.0,12.530892266167534,bf16,35.0,38.30749895266025
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x6,Qwen3-8B,8192,256,6,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,0.00012063011846180134,N6,rom,sram,batched,277350.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,341.0,1.0,341.0,pipeline_slots,0.02901440173593947,capacity_or_format,120.93842409365749,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,0.0,12.530892266167534,bf16,35.0,38.30749895266025
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,1,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,True,25.889265525726067,25.889265525726067,25.889265525726067,10592.589233603489,409.14985491101214,454.0,1.0,1.0,kv_capacity,0.03862604750244088,weight_read,0.26640555475290956,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,2,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,2.0,kv_capacity,0.03862604750244088,capacity_or_format,0.5328111095058191,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,4,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,4.0,kv_capacity,0.03862604750244088,capacity_or_format,1.0656222190116382,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,8,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,8.0,kv_capacity,0.03862604750244088,capacity_or_format,2.1312444380232765,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,16,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,16.0,kv_capacity,0.03862604750244088,capacity_or_format,4.262488876046553,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,32,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,32.0,kv_capacity,0.03862604750244088,capacity_or_format,8.524977752093106,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,64,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,64.0,kv_capacity,0.03862604750244088,capacity_or_format,17.04995550418621,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x8,Qwen3-8B,8192,256,8,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,9.061270683425475e-05,N6,rom,sram,batched,369800.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,454.0,1.0,256.0,kv_capacity,0.03862604750244088,capacity_or_format,68.19982201674485,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,1.0,12.530892266167534,bf16,35.0,28.77281308999371
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,1,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,True,17.26090262699641,11754.674688984554,17.26090262699641,10592.589233603489,613.6752788951176,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,weight_read,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,2,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,4,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,8,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,16,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,32,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,64,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-pipeline-x12,Qwen3-8B,8192,256,12,wafer,pipeline,inter_wafer,on_wafer,57,1,36,3.500010718504673e-06,6.041334420555289e-05,N6,rom,sram,batched,554700.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,681.0,1.0,681.0,pipeline_slots,0.05793439784753663,capacity_or_format,120.95787840513067,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,0.0,12.530892266167534,bf16,35.0,19.181875393329143
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,1,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00021993216,0.6438868854755487,N6,rom,sram,batched,2445.0,815.0,True,2927.661354644763,2927.661354644763,2927.661354644763,2927.661354644763,1.0,1.0,1.0,1.0,batch,0.00034156955974894105,link_latency,30.12620217200693,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,0.0,12.530892266167534,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,2,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00022386432000000002,0.48529817488964044,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,batch,0.00046129231796700665,capacity_or_format,28.207670526459246,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,0.0,6.265446133083767,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,4,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00023172864000000002,0.33069234829795907,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,batch,0.0007007378344031378,capacity_or_format,26.33732193855317,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,0.0,3.1327230665418835,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,8,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00024745728000000005,0.20977553776854785,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,batch,0.0011796288672754002,capacity_or_format,24.874527224967913,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,0.0,1.5663615332709417,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,16,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00027891456000000005,0.13049178129070607,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,batch,0.002137410933019925,capacity_or_format,23.915389621675285,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,0.0,0.7831807666354709,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,32,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00034182912,0.08434029683363306,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,batch,0.004052975064508974,capacity_or_format,23.357070665093993,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,0.0,0.39159038331773544,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,64,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.00046765824,0.05931660463778553,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,64.0,64.0,batch,0.007884103327487072,capacity_or_format,23.0543458041073,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,0.0,0.19579519165886772,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x3,Qwen3-8B,8192,256,3,array,tensor,infiniband_hdr,nvlink3,8,3,1,0.0012226329599999998,0.039604742105879685,N6,rom,sram,batched,2445.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,256.0,256.0,batch,0.030870872905355666,capacity_or_format,22.815880960547954,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,0.0,0.04894879791471693,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,1,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00022042368000000002,0.7080081589313815,N6,rom,sram,batched,3260.0,815.0,True,3212.033112464965,3212.033112464965,3212.033112464965,3212.033112464965,1.0,1.0,1.0,1.0,batch,0.0003113292936238083,link_latency,33.05244261798909,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1.0,12.530892266167534,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,2,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00022484736,0.6622412991154989,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,kv_capacity,0.00033952482320312867,capacity_or_format,38.32409541913016,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1.0,6.265446133083767,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,4,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00023369472,0.5111401265748845,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,kv_capacity,0.00045720284487538187,capacity_or_format,40.36623600675618,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1.0,3.1327230665418835,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,8,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00025138944,0.3629863745538755,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,kv_capacity,0.0006925588882198884,capacity_or_format,42.368542045313625,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1.0,1.5663615332709417,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,16,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00028677888,0.24652801125933574,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,kv_capacity,0.001163270974908901,capacity_or_format,43.942483176633125,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1.0,0.7831807666354709,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,32,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00035755776,0.16988577195658325,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,kv_capacity,0.0021046951482869268,capacity_or_format,44.97830722071609,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,1.0,0.39159038331773544,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,64,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.00049911552,0.1251686710428272,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,64.0,64.0,kv_capacity,0.0039875434950429785,capacity_or_format,45.58266127834197,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,1.0,0.19579519165886772,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-array-tensor-x4,Qwen3-8B,8192,256,4,array,tensor,infiniband_hdr,nvlink3,8,4,1,0.0013484620799999998,0.08822338287222521,N6,rom,sram,batched,3260.0,815.0,False,0.0,0.0,0.0,0.0,1.0,1.0,256.0,256.0,kv_capacity,0.015284633575579284,capacity_or_format,46.081978862885855,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,1.0,0.04894879791471693,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,1,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088006498798623,0.5736764342580551,N6,rom,sram,batched,46225.0,46225.0,True,5173.846482866082,5173.846482866082,5173.846482866082,5173.846482866082,1.0,1.0,1.0,1.0,batch,0.00019327979740250127,link_latency,53.239882031596295,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1.0,12.530892266167534,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,2,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088012997597247,0.573676577604132,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,kv_capacity,0.0001932798623904875,capacity_or_format,67.32197322922143,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1.0,6.265446133083767,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,4,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088025995194491,0.5736768642959966,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,kv_capacity,0.00019327999236645995,capacity_or_format,95.48612721490674,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1.0,3.1327230665418835,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,8,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088051990388983,0.5736774376785693,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,kv_capacity,0.00019328025231840485,capacity_or_format,151.81432154828516,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1.0,1.5663615332709417,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,16,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088103980777964,0.4182256922596602,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,kv_capacity,0.000265122496919529,capacity_or_format,192.80527242588258,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1.0,0.7831807666354709,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,32,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088207961555928,0.2681431716380745,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,kv_capacity,0.0004135181923081825,capacity_or_format,228.92735252394553,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,1.0,0.39159038331773544,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,64,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011088415923111856,0.15610680451395947,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,64.0,64.0,kv_capacity,0.0007103095830854895,capacity_or_format,255.89242887255804,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,1.0,0.19579519165886772,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x1,Qwen3-8B,8192,256,1,wafer,tensor,inter_wafer,on_wafer,57,57,1,0.00011089663692447418,0.04451788763686808,N6,rom,sram,batched,46225.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,256.0,256.0,kv_capacity,0.0024910579277493314,capacity_or_format,282.7498122426949,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,1.0,0.04894879791471693,bf16,72.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,1,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0008367783049879863,0.9020079880657613,N6,rom,sram,batched,92450.0,46225.0,True,1077.9533631416407,1077.9533631416407,1077.9533631416407,1077.9533631416407,1.0,1.0,1.0,1.0,batch,0.0009276839186117946,link_latency,11.09234881229639,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1.0,12.530892266167534,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,2,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0008426766099759724,0.9026270945120536,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,kv_capacity,0.0009335822235997807,capacity_or_format,13.937692248924112,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1.0,6.265446133083767,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,4,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.000854473219951945,0.9038421314342616,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,kv_capacity,0.0009453788335757533,capacity_or_format,19.521864974906013,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1.0,3.1327230665418835,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,8,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0008780664399038898,0.906183451532114,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,kv_capacity,0.0009689720535276981,capacity_or_format,30.28230821268081,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1.0,1.5663615332709417,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,16,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0009252528798077797,0.8442222101027125,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,kv_capacity,0.0010959826319840704,capacity_or_format,46.6403515466867,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1.0,0.7831807666354709,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,32,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0010196257596155594,0.752358930089588,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,32.0,32.0,kv_capacity,0.0013552384624372655,capacity_or_format,69.85163689595484,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,1.0,0.39159038331773544,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,64,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0012083715192311188,0.6448946976317274,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,64.0,64.0,kv_capacity,0.0018737501233436558,capacity_or_format,97.0048472326978,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,1.0,0.19579519165886772,bf16,144.0,13062.857142857145
rom,Qwen3-8B/ROM-N6-native-SRAMKV-wafer-tensor-x2,Qwen3-8B,8192,256,2,wafer,tensor,inter_wafer,on_wafer,57,114,1,0.0023408460769244743,0.46959489715434094,N6,rom,sram,batched,92450.0,46225.0,False,0.0,0.0,0.0,0.0,1.0,1.0,256.0,256.0,kv_capacity,0.0049848200887819966,capacity_or_format,141.2982111314075,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,1.0,0.04894879791471693,bf16,144.0,13062.857142857145
